"onceki_x","onceki_y","translation_x","translation_y"
80.7792684940372,-9.1471832133671,69.4999862493538,-6.43657573025629
81.1636997021674,-9.18751855615468,69.9633597021789,-6.55874970373049
81.5460250192442,-9.22666317289355,70.3880339952693,-6.60564469773712
81.9230634471603,-9.26580780549481,70.7398921037973,-6.63668590148142
82.2943159148357,-9.30495244121777,71.1422385479755,-6.68382862043311
82.6639614348385,-9.34566522086872,71.4617145801985,-6.69591051409995
83.0336069631255,-9.39040201508634,71.8680431918357,-6.80957247769578
83.3974992474491,-9.4264351597339,72.2760715631929,-6.92653206026708
83.7597517978287,-9.46307429946971,72.5585341973088,-6.85854119332442
84.1220044381566,-9.50781109348114,72.8900898758681,-6.87117915727862
84.4842570766205,-9.54822086785448,73.2815689247843,-6.91631538500635
84.8465097378867,-9.58736549514939,73.6474089799218,-6.94613301409669
85.2087624617849,-9.6265101255818,73.9973733724162,-7.01350592780281
85.5653274951702,-9.66565474627142,74.4101113429414,-7.04587517543433
85.9241365975095,-9.7047993562115,74.806807020188,-7.08877907287493
86.2937820611993,-9.74394394467247,75.1733201137463,-7.1210486365644
86.6973562554292,-9.77881108707586,75.5685538076535,-7.15138266636718
87.1230108473292,-9.813832357366,75.9592086072107,-7.18910126798814
87.5813714377002,-9.85297683056299,76.2827644965675,-7.20620856650184
88.0734639597454,-9.89637384294517,76.6052503559112,-7.1760909135863
88.5914551469735,-9.94544271297831,76.8789450211262,-7.17602507946032
89.1533166934622,-10.0069556720637,77.3300766189657,-7.20992086685878
89.7487134030958,-10.0726963572216,77.7369034653879,-7.26962467791787
90.3680667830393,-10.1426399742295,78.223380873071,-7.40676762911284
91.0260361119706,-10.2209292222121,78.6402947862618,-7.48034138462863
91.717343941662,-10.2992184184695,79.2230825205655,-7.60760208288946
92.4307321874814,-10.3789020728815,79.7798138160285,-7.72561102506754
93.1774167212446,-10.4627833281447,80.4878191149968,-7.88890483628915
93.9351484271235,-10.5466645439458,81.2096283122846,-7.97730573386223
94.702051009007,-10.6332851088047,81.9530273749991,-8.0775406924501
95.4857001483427,-10.7283505645171,82.660462574454,-8.24612116825474
96.2748402461261,-10.8109559275577,83.2725195637552,-8.59848018263906
97.0658824415153,-10.889244897531,83.8936296570035,-8.99775252896022
97.8569244462985,-10.96753382695,84.3733644300992,-9.26300221797583
98.6479665001061,-11.0416941915226,85.2738801989787,-9.08619027670838
99.437263446989,-11.1143909542383,86.2396134023053,-8.97920244385109
100.220912749983,-11.1870877200602,86.9319756968505,-9.14446055652986
100.999136898665,-11.263888227135,87.7421687926627,-9.14052051729901
101.773681047468,-11.3421771386804,88.2579567086783,-9.41131025256194
102.542544767028,-11.4204660532358,88.9523274752554,-9.65532748700142
103.306016161262,-11.5028339044503,89.5578567765874,-9.83905459526914
104.064127964047,-11.5854445074663,90.6253286331289,-9.85008811395512
104.810813078584,-11.6637334226425,91.4403433029029,-9.94409531295876
105.546779196815,-11.7501306208238,92.174990820876,-9.96160294746558
106.278678795034,-11.8383582005285,92.9010592990695,-10.071116937809
107.010578227025,-11.9222392495051,93.5187969738253,-10.1072296057732
107.7264970919,-12.0061202994884,94.1284854769329,-10.2517233353777
108.436217714459,-12.0900013473381,94.9312077347108,-10.2456992698613
109.145938427033,-12.1738823861503,95.5456731420679,-10.2752433492806
109.850365018931,-12.2577634071079,96.1679375185183,-10.3846195260838
110.552692768034,-12.3404483854623,96.9211257220405,-10.3903526181351
111.255020756873,-12.4187372687996,97.6492971662613,-10.5592867419086
111.962609860641,-12.5010058160937,98.2371080922419,-10.6283129750351
112.673879034868,-12.5848867819642,99.0681424506036,-10.8351563938659
113.390992971977,-12.6687677443427,99.7176739608559,-10.9147934430409
114.113335305405,-12.7526486739455,100.472671776972,-11.0318080960414
114.839357676233,-12.8365295820026,101.244052081946,-11.0564676613015
115.571257365064,-12.9204104591253,101.83175419416,-11.1507465795549
116.303156927407,-13.0042913045088,102.512067121935,-11.2646529791812
117.03357369689,-13.0870505241612,103.303584030174,-11.3047311002744
117.758080590506,-13.1653392416737,104.120295262483,-11.3112445304091
118.477424554864,-13.2514385054304,104.856379330595,-11.480194583139
119.193088395499,-13.339814655814,105.689363449823,-11.5246764491562
119.902809188112,-13.4236954563733,106.404822785041,-11.607458347881
120.602270004812,-13.5114567489242,107.246581459975,-11.7022067373424
121.297205177067,-13.6009297043694,107.989002533001,-11.7528970894428
121.992140301958,-13.6904026337731,108.803183214004,-11.9151152933279
122.681978167082,-13.7760198914201,109.653041859924,-11.9742712375454
123.366751558697,-13.8609478754024,110.352013769646,-12.1364192463835
124.039507935628,-13.9504207969992,110.852760806717,-12.2050729739755
124.707199749128,-14.0360628448449,110.919059181762,-12.2511222318091
125.371211461094,-14.119943610455,111.660696154474,-12.0443523205601
126.029181874618,-14.2038243684472,112.475506313184,-12.041203125916
126.68212046964,-14.2877051055991,113.460695062538,-12.1155837425164
127.332697803729,-14.3725834150295,114.415931371509,-12.2162782342164
127.983275319138,-14.4620562720223,115.288817441542,-12.2459490896966
128.628853856434,-14.5477478708918,116.215957782473,-12.465560003568
129.27075228544,-14.6316285750531,117.303284476362,-12.5573802596693
129.906543812258,-14.7155092714133,118.34013225693,-12.538471387342
130.542335360615,-14.8069028239361,119.336763314985,-12.6694938824238
131.174367198758,-14.9010197872192,120.41406715581,-12.8471014869204
131.787979919029,-14.9904926024683,121.623878175883,-13.0344894919891
132.386792773635,-15.0762338092943,122.712887527265,-13.129131453033
132.975785844479,-15.1610376844909,123.75999814815,-13.3415879580213
133.552433695739,-15.2505105010182,124.746833067256,-13.5779506877716
134.109479731776,-15.3325697279909,125.829981069983,-13.7267677056841
134.652993220823,-15.410858371786,126.787337640222,-13.8459960162435
135.177890659579,-15.4891470137792,127.877998477266,-14.1128663057356
135.68818495058,-15.5674356727549,128.805582733127,-14.1995670861646
136.186284191712,-15.6439772527875,129.666535717118,-14.2542443661032
136.659431158272,-15.711081723923,130.498635016839,-14.3770790568076
137.118073381452,-15.7745290128062,131.089711311694,-14.3639174619867
137.565675385989,-15.8360413991278,132.205637709264,-14.6637263282472
137.994464633663,-15.8975537966393,132.88166564565,-14.6604659703128
138.399243360129,-15.9626986446486,133.610075346116,-14.7425183330828
138.789978861267,-16.0298032452264,134.361171043508,-14.9068931235353
139.174410730641,-16.0969078529036,134.686420898952,-14.5911400883177
139.544534558446,-16.1640124766414,135.533083345026,-14.5796296315942
139.905731058782,-16.2303179790823,135.090299547432,-15.0640945653899
140.260590907071,-16.2918304726408,133.673625994504,-15.3867403294212
140.610714197587,-16.3569257500192,133.466162472506,-15.850595341094
140.959204761196,-16.4240303606553,133.748132081731,-15.8567636110041
141.314064634357,-16.4911349558903,134.167714017523,-16.0077210557193
141.654813206603,-16.5546815889633,135.131594491742,-16.0345495773967
141.988485043986,-16.6169435992102,135.88317827534,-16.1727169712677
142.328558959051,-16.6840481941946,136.80690261718,-16.0583284504952
142.663962098121,-16.7440864755844,137.35807129204,-15.9884813488801
142.99664332507,-16.8007315781527,137.545605727304,-15.6561148659536
143.329324380035,-16.8622440626344,138.24443382129,-15.819885880265
143.662005566981,-16.9237565571488,139.172968395629,-16.0105949687707
143.994686866441,-16.9845691602271,140.045055259661,-16.0467567518278
144.327368404446,-17.0404895691088,140.493790421617,-15.9176441396753
144.655444558541,-17.0964099794218,141.192975321361,-15.9679189896858
144.980733118482,-17.1523303895236,141.819584409171,-16.1418040025008
145.306021666362,-17.2082507917767,142.498433793441,-16.3439001813314
145.631310225348,-17.2607124436222,143.088993963439,-16.3316779680809
145.954879409892,-17.311040731361,143.624037739632,-16.5659397498621
146.265382233614,-17.3613690531821,143.93703306081,-16.6919594096319
146.580424731802,-17.4082634102281,144.549673825345,-16.8510170441738
146.897493452416,-17.4536250623397,144.9768947748,-16.8836538059511
147.207996279116,-17.5039533720177,145.23093037053,-17.1317574452995
147.513992086645,-17.5542816821445,145.814185414594,-17.2544571596741
147.817101929672,-17.6046099950097,146.674048111469,-17.3591371542224
148.120211996938,-17.6549383282423,147.453204717623,-17.4554677519671
148.418847870707,-17.7018823395536,148.195358833798,-17.5537612127486
148.713803672739,-17.746618570107,149.083461729731,-17.7189733541441
149.002127925476,-17.7913548182937,149.725822334956,-17.7620259570702
149.290452209521,-17.8327315478852,150.364825970663,-17.7577850468455
149.578047970504,-17.8718756840148,150.876185769463,-17.7962152501736
149.858979077788,-17.9110198019389,151.534145404837,-17.8842970389661
150.135501776505,-17.9501639485129,152.088509421921,-17.9665883223275
150.409735953535,-17.9893081101998,152.675279181343,-18.0232206189769
150.690667158808,-18.0284522306725,153.392715886356,-18.1036989276807
150.962846893512,-18.0642864760464,154.08673255257,-18.1939272588766
151.228992396753,-18.0983399813233,154.840005160736,-18.2612871598674
151.495137626747,-18.1374841135743,155.495309481214,-18.3312571483586
151.752596806447,-18.1766282559027,156.256403312932,-18.3873999310428
152.00458621888,-18.2157724050273,156.712868038477,-18.3586461116468
152.263338563761,-18.2549165511374,157.341165978763,-18.3571928402223
152.513470392392,-18.2940607007163,158.232380051496,-18.4753539037655
152.758034032563,-18.3332048531507,158.865701458061,-18.5842647462646
153.009393460714,-18.3723490098468,159.499298850041,-18.651902793147
153.256475417225,-18.4114931659947,159.907231106263,-18.8142623032624
153.499877264729,-18.4506373235909,160.211428941319,-18.9308145296318
153.736450809802,-18.4897815035341,160.889265247494,-18.9869700624412
153.977268912716,-18.5289256653753,161.484829768283,-19.1186608955376
154.220171814177,-18.567667596781,162.06491212941,-19.1564528436649
154.449352508487,-18.6012196884568,162.55292885669,-19.2568844012698
154.682744956909,-18.6347717610751,163.063723689413,-19.3067311826117
154.918320553496,-18.6679464054778,163.450289468839,-19.3445975264861
155.140107976111,-18.6959063603142,164.012619224744,-19.322721967333
155.370253600119,-18.7238663131634,164.627272686687,-19.4945013040902
155.607293310541,-18.7521788688837,165.15115403227,-19.6288509733955
155.851259567511,-18.7857308779129,165.760089888531,-19.7033038758307
156.09937202446,-18.8192828718028,166.365247833795,-19.7901922520691
156.352031263879,-18.8525070507986,167.068968570352,-19.8521629008439
156.625569359368,-18.8804668901709,167.754618098777,-19.9688828765531
156.899107380525,-18.9115381694241,168.32112919643,-19.9851794205675
157.172645325375,-18.9453930875173,168.89687786496,-20.1092327932393
157.446182972696,-18.9845370766639,169.476491416389,-20.238095896003
157.727881968221,-19.0205944096317,169.997963728009,-20.1986380228249
158.015837841021,-19.054424458784,170.672440468744,-20.2921538928019
158.29676848556,-19.0935684295856,171.304297788943,-20.3745201854691
158.573651296069,-19.1327124085521,171.809375676892,-20.3170930157182
158.84651908944,-19.1718563984204,172.217608982644,-20.300577222249
159.105271460861,-19.2110004758217,172.662500735697,-20.2429606588162
159.327888196253,-19.2471075819047,173.214759495072,-20.1858830283823
159.517384130104,-19.2804310951237,173.773811027191,-20.3487402101658
159.643063344103,-19.3083912339734,174.3318852553,-20.4646758228059
159.736884719387,-19.3303270236487,174.860588450792,-20.5350240504192
159.802612625041,-19.3466956007023,175.242264696131,-20.5881127287325
159.846969763992,-19.3522875417058,175.523335351501,-20.6011579038298
159.879478608517,-19.3369676059523,175.740509176327,-20.6594451194797
159.902130263926,-19.3012673549557,175.87728307797,-20.6990607982912
159.939094272246,-19.200609330584,175.974279155651,-20.7290526869297
159.976058224536,-19.0643999830882,176.0147548777,-20.7263416457595
160.013225925283,-18.8947868504756,176.050563121599,-20.6518970616838
160.057582782757,-18.6599183268656,176.112512860238,-20.5352831107105
160.105823370208,-18.3956717483525,176.1001207593,-20.2629123182335
160.157572897706,-18.1033299694352,176.11850601601,-20.0081513861478
160.209322300228,-17.7454351235607,176.116039357091,-19.7807878963825
160.264922760369,-17.3525843099971,176.125453053216,-19.3791446268688
160.324065066469,-16.9266433354561,176.10379936514,-19.0908032433136
160.383207233233,-16.4513143011081,176.051942431873,-18.7926009395752
160.44998599008,-15.9442151667554,175.971816737873,-18.2875159871925
160.523914094586,-15.4066553640519,175.998264774799,-17.6954143420492
160.597842208336,-14.8194842596681,175.916341041372,-17.1784978088451
160.671770227566,-14.2036793147779,175.924791186517,-16.509146506727
160.745843389929,-13.5602575975202,175.73905325184,-15.4415617846662
160.834556996849,-12.8836128081903,175.578129493566,-14.5522678240322
160.930776178446,-12.1785822603152,175.460767891603,-13.8142324788566
161.034276048344,-11.4457453635439,175.33033351463,-13.099141854625
161.137775873324,-10.6628506545683,175.181656342084,-12.1958315902791
161.237555943776,-9.85744580343149,174.968518477906,-11.0087173423593
161.333670135289,-9.02977710337299,174.84581500831,-10.4487226032521
161.437170012251,-8.16300089263481,174.639828973753,-9.45216894373482
161.540670040983,-7.28506884641332,174.60169551864,-9.22888259718846
161.644170222254,-6.39592426414707,174.819142131089,-9.62132399409941
161.762404682588,-5.48448925019538,174.656941099668,-8.81228902051827
161.880690805295,-4.55915550784496,174.489232974762,-8.71058472463386
161.998977058478,-3.61968205971805,174.223511934222,-10.9899890176193
162.117263689126,-2.66356524059814,173.982240372403,-9.62257015831824
162.24641486238,-1.70183684599957,173.995304532295,-8.6815584967399
162.386880336243,-0.734402965826889,173.773851609148,-7.42866977779007
162.527346100655,0.244076861137171,173.511672308524,-6.31287097259557
162.671400513042,1.22540941158879,173.173408749982,-4.81656777424017
162.819259075827,2.20961949102742,172.704607091575,-3.19881425607498
162.959849389698,3.19932771535967,172.636432355405,-1.99919668381213
163.103871426578,4.18912981768218,172.501627514017,-0.593949623643656
163.251730426103,5.1789318858298,172.227785191774,0.867221171831449
163.392354243002,6.17420731175945,171.9955617253,1.879608123906
163.532820979277,7.16693648930963,171.670558110319,3.48352180914225
163.673287550271,8.1567384582015,171.318930752487,4.7038865840283
163.806551135498,9.14109180436533,171.185046328191,5.53085967345831
163.936134887229,10.1200213677458,171.013288745862,6.83308416467585
164.061816289663,11.0930469647012,170.755181612939,7.44846494242199
164.187497829896,12.055224973995,170.80169808115,8.43596480270002
164.306264420734,13.0118356812994,170.505728570734,8.68277181548402
164.417160332597,13.9624928140541,170.364344389784,9.77013459933257
164.52091883123,14.8861551067584,170.294840859836,10.8485495272678
164.624422071408,15.7958991480879,170.215525500149,11.8840639613428
164.727925389745,16.6906352208725,170.21974286372,12.6752352126748
164.831429105406,17.5477521933154,170.512924040405,13.3139807599602
164.934932653991,18.3853835996647,170.142192446997,14.6439137969378
165.038435986496,19.2018301858967,170.355269342891,15.2659000187022
165.134867416674,19.9754819608233,170.243079013956,16.2567845248417
165.227618753701,20.7294054492089,170.058387237859,17.2718078607985
165.316336269193,21.4619705063027,169.660989117303,18.2698832143119
165.398014343277,22.1519391759289,169.465700034639,18.9654172247958
165.479338801729,22.8297030356415,169.433137113324,19.7072289020556
165.560663398783,23.4951628618993,169.405450372181,20.6029301140645
165.641988024955,24.1341239849892,169.243760649495,21.4045540870713
165.720018979879,24.7566755744976,169.235411110526,22.1965299207388
165.793950413113,25.3606222500207,169.211736673964,22.9817898010559
165.867881979189,25.9540190630999,169.09168031822,23.6265354463057
165.941813594286,26.5369156269861,168.947234840925,24.4133738148735
166.015745261381,27.107309700454,168.87951135592,25.1815025014062
166.089677065749,27.667203530937,168.744287797586,25.7784644810479
166.163608741827,28.219088367835,168.73827128085,26.4318864635927
166.237540240839,28.7615218798661,168.622497041637,27.0891379352369
166.304563867276,29.2987301077479,168.579370293914,27.7153060445324
166.377493078865,29.8307378196554,168.537912952078,28.2676652647231
166.458817983121,30.356395051277,168.408448610797,28.7619762894746
166.533267351712,30.8768517268146,168.297466084423,29.3457003070431
166.607199117024,31.389740652736,168.226106626755,29.9550972083418
166.681131031729,31.8930294746392,168.216623405135,30.5311570713494
166.755062962691,32.3963182806108,168.095406348807,31.1056552082767
166.825865106602,32.8948725494369,168.10994505915,31.6929661421762
166.89240361667,33.386977076293,167.96568965488,32.2025929829406
166.965751977873,33.873930700133,168.024286077282,32.77036735686
167.036586743343,34.3534157747302,167.915520166794,33.2858024359391
167.103125210274,34.823151867148,167.865209851698,33.8688584989279
167.176440888618,35.2877618978873,167.787349503231,34.4585117775477
167.250372542053,35.7472706137147,167.715897986753,34.7527587839844
167.324304004701,36.2002303604326,167.648401815869,35.3621128532268
167.398235518241,36.6429875386439,167.587929148487,35.891934114534
167.47216704153,37.0824702506755,167.637635853916,36.4565380486446
167.5460985718,37.5186536877433,167.578709474607,37.0492026068869
167.613318668233,37.9497606263173,167.534755479694,37.5527968296362
167.682855496805,38.3735478549978,167.571101467866,38.0981632345046
167.756786880356,38.7873628444218,167.561126703097,38.6699491014789
167.817361306116,39.1961262112627,167.640430344407,39.0848345109543
167.879472387301,39.5998626964897,167.641503071972,39.599196360135
167.946010760439,39.9969013874834,167.621258872615,40.1190032761295
168.005903586805,40.3838864098462,167.534682372007,40.6388166890191
168.065049059128,40.7653041187655,167.441897481205,41.1517300538766
168.124194363131,41.1399744112174,167.415405266655,41.6048308934485
168.176726842686,41.509642685841,167.376130196393,42.1628193215061
168.228479235664,41.8721401011919,167.363241679808,42.6627631084716
168.28023156615,42.22444202476,167.245899110481,43.1986763463483
168.325403786057,42.5717667203008,167.118736762827,43.6442601467319
168.372630397253,42.9098013733173,167.09155247125,44.0292640610558
168.424382753577,43.2341428215669,167.056734923239,44.4161981445062
168.469587804324,43.5584842912319,167.025294310862,44.6225541376638
168.511112765461,43.8763938030766,167.035700667961,45.0758219203733
168.548079189794,44.183959021284,167.011396659438,45.5033915981071
168.585045820951,44.4816690240557,166.942767801377,45.8396710967656
168.619210707782,44.7716925427685,166.868279438369,46.386827567279
168.648784061553,45.0512972987998,166.821156108346,46.7381821882549
168.671875777983,45.2818738639457,166.779648881677,46.9866351328596
168.696824921947,45.4804252021198,166.73908390802,47.0899324014117
168.726397854585,45.6370038632215,166.71965362656,47.331949381988
168.73662365311,45.7399243316451,166.676828430517,47.6321287340564
168.741281109071,45.8163638548909,166.631883006226,47.9567000086936
